0.000000 0.859649
1.000000 0.899123
2.000000 0.868421
3.000000 0.872807
4.000000 0.888158
5.000000 0.921601
6.000000 0.985746
7.000000 0.992873
8.000000 0.938596
9.000000 0.851974
10.000000 0.687500
11.000000 0.540022
12.000000 0.416667
13.000000 0.328947
14.000000 0.276316
15.000000 0.267544
16.000000 0.328947
17.000000 0.472039
18.000000 0.641447
19.000000 0.767544
20.000000 0.857456
21.000000 0.890351
22.000000 0.906798
23.000000 0.916667
24.000000 0.916667
