2840.000000 0.114837 0.104837
2860.000000 0.092784 0.083587
2880.000000 0.065551 0.058388
2900.000000 0.044686 0.039565
2920.000000 0.028096 0.026777
2940.000000 0.014123 0.015331
2960.000000 0.004025 0.007710
2980.000000 0.000397 0.006130
3000.000000 0.014382 0.016915
3020.000000 0.014837 0.018339
3040.000000 0.014474 0.018177
3060.000000 0.015300 0.017360
3080.000000 0.015183 0.016526
3100.000000 0.015523 0.017092
3120.000000 0.014419 0.015009
3140.000000 0.014322 0.015146
3160.000000 0.014343 0.014730
3180.000000 0.014616 0.015655
3200.000000 0.014338 0.014733
3220.000000 0.014655 0.015906
3240.000000 0.014838 0.015358
3260.000000 0.016604 0.016579
3280.000000 0.016077 0.015458
3300.000000 0.016932 0.016218
3320.000000 0.015938 0.015598
3340.000000 0.015776 0.015992
3360.000000 0.015638 0.017369
3380.000000 0.015767 0.016949
3400.000000 0.016285 0.016897
3420.000000 0.016088 0.015973
3440.000000 0.017106 0.017387
3460.000000 0.016293 0.016183
3480.000000 0.016270 0.016380
3500.000000 0.016098 0.016919
3520.000000 0.015467 0.016279
3540.000000 0.016022 0.016812
3560.000000 0.015947 0.016017
3580.000000 0.015246 0.015957
3600.000000 0.015264 0.015678
3620.000000 0.016519 0.017570
3640.000000 0.015264 0.015713
3660.000000 0.014834 0.015853
3680.000000 0.015824 0.016830
3700.000000 0.016661 0.017104
3720.000000 0.015969 0.016117
3740.000000 0.016425 0.016542
3760.000000 0.017481 0.016941
3780.000000 0.017527 0.016818
3800.000000 0.018365 0.017847
3820.000000 0.017425 0.017695
3840.000000 0.019081 0.019119
3860.000000 0.019598 0.019362
3880.000000 0.018681 0.017923
3900.000000 0.017234 0.016771
3920.000000 0.017388 0.016834
3940.000000 0.017143 0.017002
3960.000000 0.016019 0.015298
3980.000000 0.014813 0.014486
4000.000000 0.015002 0.014603
4020.000000 0.015007 0.014770
4040.000000 0.014943 0.015262
4060.000000 0.015196 0.015790
4080.000000 0.015417 0.015985
4100.000000 0.015946 0.017271
4120.000000 0.015278 0.017442
4140.000000 0.015681 0.017544
4160.000000 0.015303 0.016816
4180.000000 0.016621 0.018032
4200.000000 0.015964 0.016625
4220.000000 0.015652 0.015123
4240.000000 0.015448 0.014536
4260.000000 0.014982 0.013807
4280.000000 0.014688 0.013944
4300.000000 0.014577 0.014778
4320.000000 0.014966 0.015258
4340.000000 0.014482 0.013701
4360.000000 0.014522 0.014169
4380.000000 0.014782 0.014435
4400.000000 0.014795 0.014213
4420.000000 0.015097 0.014831
4440.000000 0.015390 0.015469
4460.000000 0.015853 0.015978
4480.000000 0.015956 0.016968
4500.000000 0.015541 0.016744
4520.000000 0.016094 0.016840
4540.000000 0.015468 0.016262
4560.000000 0.014712 0.014801
4580.000000 0.014496 0.015439
4600.000000 0.014980 0.014961
4620.000000 0.015364 0.014878
4640.000000 0.015666 0.015476
4660.000000 0.015582 0.015215
4680.000000 0.015480 0.015282
4700.000000 0.016383 0.017270
4720.000000 0.016136 0.017081
4740.000000 0.015953 0.017252
4760.000000 0.016575 0.015784
4780.000000 0.017100 0.017212
4800.000000 0.017521 0.018122
4820.000000 0.017232 0.018430
4840.000000 0.017128 0.017378
4860.000000 0.016376 0.017698
4880.000000 0.015980 0.015918
4900.000000 0.015487 0.015123
4920.000000 0.015015 0.015131
4940.000000 0.015411 0.015870
4960.000000 0.014663 0.014935
4980.000000 0.014777 0.016417
5000.000000 0.014747 0.016748
5020.000000 0.014675 0.016277
5040.000000 0.014592 0.015372
5060.000000 0.014851 0.014758
5080.000000 0.015066 0.016417
5100.000000 0.014632 0.015908
5120.000000 0.014521 0.015608
5140.000000 0.014325 0.014367
5160.000000 0.014325 0.014845
5180.000000 0.014163 0.015092
5200.000000 0.014525 0.015845
5220.000000 0.014835 0.015542
5240.000000 0.015240 0.016942
5260.000000 0.014976 0.015750
5280.000000 0.015760 0.016195
5300.000000 0.016130 0.016275
5320.000000 0.016233 0.015524
5340.000000 0.016709 0.016343
5360.000000 0.017988 0.017030
5380.000000 0.017409 0.016497
5400.000000 0.017168 0.015949
5420.000000 0.016279 0.015795
5440.000000 0.016295 0.015923
5460.000000 0.017662 0.017630
5480.000000 0.016305 0.016536
5500.000000 0.015811 0.016889
5520.000000 0.016251 0.016058
5540.000000 0.015707 0.015277
5560.000000 0.014771 0.015571
5580.000000 0.014568 0.015254
5600.000000 0.014625 0.015389
5620.000000 0.014312 0.014442
5640.000000 0.014168 0.015241
5660.000000 0.014231 0.015006
5680.000000 0.014430 0.015561
5700.000000 0.014256 0.015032
5720.000000 0.014212 0.014312
5740.000000 0.014170 0.014180
5760.000000 0.014224 0.013577
5780.000000 0.014307 0.013367
5800.000000 0.014384 0.013554
5820.000000 0.014495 0.013779
5840.000000 0.015128 0.014426
5860.000000 0.014776 0.014110
5880.000000 0.014879 0.014049
5900.000000 0.015696 0.014899
5920.000000 0.014918 0.013571
5940.000000 0.014562 0.013409
5960.000000 0.014723 0.014166
5980.000000 0.014949 0.014488
6000.000000 0.014629 0.014274
6020.000000 0.014532 0.014066
6040.000000 0.014458 0.014279
6060.000000 0.014494 0.014916
6080.000000 0.014930 0.015312
6100.000000 0.015962 0.015288
6120.000000 0.015625 0.015811
6140.000000 0.014882 0.014338
6160.000000 0.015135 0.015117
6180.000000 0.015610 0.016220
6200.000000 0.016608 0.017230
6220.000000 0.017380 0.017940
6240.000000 0.017534 0.017598
6260.000000 0.017629 0.016902
6280.000000 0.016037 0.016537
6300.000000 0.016222 0.016876
6320.000000 0.015714 0.016154
6340.000000 0.014913 0.015671
6360.000000 0.014962 0.014113
6380.000000 0.014865 0.014273
6400.000000 0.014992 0.014483
6420.000000 0.014450 0.014260
6440.000000 0.014706 0.015797
6460.000000 0.014421 0.015277
6480.000000 0.014323 0.014592
6500.000000 0.014178 0.013592
6520.000000 0.014282 0.014178
6540.000000 0.014482 0.014873
6560.000000 0.014751 0.015085
6580.000000 0.015965 0.016549
6600.000000 0.016952 0.016737
6620.000000 0.017225 0.017828
6640.000000 0.017129 0.017797
6660.000000 0.015496 0.016651
6680.000000 0.014843 0.015818
6700.000000 0.014834 0.014497
6720.000000 0.015068 0.014683
6740.000000 0.015047 0.014960
6760.000000 0.015185 0.015042
6780.000000 0.015844 0.016288
6800.000000 0.015490 0.014806
6820.000000 0.015658 0.015418
6840.000000 0.014908 0.014737
6860.000000 0.014411 0.014355
6880.000000 0.014801 0.013927
6900.000000 0.014606 0.013756
6920.000000 0.014475 0.013852
6940.000000 0.014910 0.015944
6960.000000 0.014869 0.016675
6980.000000 0.014906 0.017444
7000.000000 0.014525 0.016295
7020.000000 0.014855 0.017387
7040.000000 0.014950 0.016149
7060.000000 0.015660 0.015952
7080.000000 0.014945 0.015729
7100.000000 0.015428 0.014942
7120.000000 0.015443 0.016408
7140.000000 0.015307 0.016638
7160.000000 0.014511 0.016035
7180.000000 0.014511 0.015935
7200.000000 0.014575 0.015370
7220.000000 0.014441 0.015165
7240.000000 0.014540 0.015169
7260.000000 0.014742 0.014573
7280.000000 0.014605 0.014567
7300.000000 0.014652 0.014100
7320.000000 0.015366 0.014692
7340.000000 0.015764 0.015794
7360.000000 0.015464 0.015359
7380.000000 0.015715 0.016996
7400.000000 0.015842 0.018339
7420.000000 0.015244 0.019909
7440.000000 0.014887 0.019819
7460.000000 0.014553 0.018709
7480.000000 0.015405 0.021735
7500.000000 0.014949 0.019267
7520.000000 0.014946 0.017901
7540.000000 0.015506 0.016796
7560.000000 0.016727 0.017442
7580.000000 0.017746 0.018485
7600.000000 0.018532 0.019688
7620.000000 0.018266 0.017525
7640.000000 0.017382 0.017662
7660.000000 0.018590 0.017740
7680.000000 0.016815 0.016437
7700.000000 0.016834 0.016342
7720.000000 0.016656 0.015656
7740.000000 0.016915 0.015845
7760.000000 0.016853 0.015873
7780.000000 0.016391 0.015358
